name,log2FC,Pval,FDR,comparison,cell_type,label,diffaccessible,dalabel
IRF2,-0.0497431997755367,0.0401405156032076,0.270793547578626,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
SLC25A4,0.0574330166675787,0.258778432590835,0.645445741912583,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
CFAP97,0.0416632100069069,0.224357060663106,0.60741374715781,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
SNX25,0.0181645678628019,0.518475330001667,0.831118172473951,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
ANKRD37,-0.0150523565669497,0.873343164128581,0.969232098456297,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
LOC105377590,0.0538862379165648,0.326412696311527,0.705843157220102,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
SORBS2,-0.0103392116651731,0.729200208830511,0.922331020663855,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
FLJ38576,0.0349792224236835,0.330837957014327,0.709144807928803,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
FAT1,0.00151041203478268,0.943346931488703,0.987280933007539,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
PDCD6,0.0613552127555284,0.049843234539543,0.303736956365283,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
HRAT5,2.39578105709833e-05,0.773656544552711,0.937651853778586,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
AHRR,0.0823781849706083,0.00796437284293269,0.111859169142313,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
PP7080,0.00158411662204307,0.870495935746138,0.968597354315864,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
SLC9A3-AS1,0.00218609913547881,0.809383012042456,0.94774187602122,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
SLC9A3,0.0499554164934516,0.127852298658544,0.477060815890088,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
TPPP,0.13256507641271,0.000272778798014147,0.0133715097065758,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p<0.05 & log2FC>0.1,Accessible in invasive-high OPC/NPC1,TPPP
SLC12A7,0.0840748207240737,0.0864675775836795,0.399388349116302,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
MIR4635,0.0424375489782264,0.453983968369745,0.789531759957974,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
CTD-3080P12.3,0.0949147358830664,0.0114869824156167,0.138735362599047,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
LPCAT1,0.0882061296468578,0.0249416600705017,0.209280698612759,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
MIR6075,0.0592477915786345,0.0817485583065608,0.385606407106419,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
MIR4277,-0.0205141907491234,0.204127958205531,0.585603546569684,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
NDUFS6,-0.0698944983722021,0.122232367558429,0.465434753021047,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
MRPL36,-0.018318937743239,0.884098821939488,0.971674142183261,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
ADAMTS16,-0.00248908996691398,0.532841860228267,0.839517662247152,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
ICE1,-0.0514475635816058,0.2195574205616,0.60251761954336,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
LINC02102,0.0229373260550368,0.546055710971114,0.845156649080814,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
TENT4A,0.00731576606703131,0.854984081828976,0.965457319807911,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
ADCY2,-0.0405532089182951,0.00513110235433495,0.0848116091625612,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
MIR4458,-0.00080456888105456,0.643986234520528,0.887986137758266,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
SEMA5A,0.0147387480440996,0.906976630680614,0.97724020114278,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
SNHG18,-0.0647138215460695,0.160968985554466,0.527075918645925,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
SNORD123,-0.0699315174705879,0.137849890622544,0.491612331001402,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
MARCH6,0.0110433366034612,0.853036923937966,0.964646527126503,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
ROPN1L-AS1,-0.0611335249288319,0.238431731579851,0.623006192269584,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
ANKRD33B,0.0594933076930473,0.137308561242421,0.491421936426113,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
DAP,0.0101073910195845,0.648474298274244,0.889922913316097,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
CTNND2,0.01545660213958,0.459844451812554,0.793735670662111,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
TRIO,0.0528420884137402,0.0375635408381382,0.262315229316608,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
ANKH,-0.0382401325581508,0.628913762974238,0.881711415248415,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
MIR4637,-0.021284554830593,0.97319211937255,0.993059891038481,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
FBXL7,0.0477762820023281,0.0610792355168013,0.33266582304866,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
MIR887,-0.00315084637604104,0.570550861930783,0.857602655297267,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
RETREG1,-0.0314892912531204,0.622297938520227,0.880568754096826,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
MYO10,-0.00354671755318844,0.575939526006646,0.859412517873495,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
BASP1,-0.0087149873128426,0.999904426256749,0.999904426256749,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
CDH18,-0.0314028031910085,0.0801939522816837,0.381512617895736,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
CDH12,-0.0284093360377495,0.0720590528655787,0.361560726871945,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
PDZD2,0.0934052902947109,0.000177127284731549,0.00989537903528207,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
MIR4279,0.142664742140815,0.000384888848615028,0.0167199846584037,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p<0.05 & log2FC>0.1,Accessible in invasive-high OPC/NPC1,MIR4279
GOLPH3,0.0205049164695283,0.386705735212753,0.749760588216631,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
MTMR12,0.0219136041100002,0.485263213596759,0.809176610966748,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
MIR579,-0.0179977801096805,0.526486312417605,0.836090697820558,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
SUB1,0.0457978204607348,0.348824223587543,0.72505554684586,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
ADAMTS12,-0.0261281168183387,0.924203743410973,0.980863350506906,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
RAI14,0.0094770932440886,0.929718078432281,0.98333447477074,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
MIR580,0.0100409793586648,0.847204277506691,0.962360740761415,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
NADK2,-0.0385552411732743,0.127210571103403,0.476087466704351,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
SLC1A3,0.00237225537962073,0.568061371374116,0.856710228172505,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
NIPBL,-0.00515789480481014,0.962654767534459,0.991600784288647,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
CPLANE1,-0.0240656218012623,0.321646117181186,0.701671285299272,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
WDR70,-0.00548219755744105,0.89515011466498,0.97479049838286,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
EGFLAM,0.00217317316414583,0.848657485991268,0.962360740761415,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
EGFLAM-AS2,-0.0258928735994929,0.152908604701014,0.514497324027638,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
LIFR,-0.00957748621168742,0.27532356361783,0.662395337077868,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
LIFR-AS1,-0.0216570354705097,0.223697241911921,0.606718855199134,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
MIR3650,-0.0339245569396538,0.313523097536294,0.694262968994089,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
LINC01265,-0.0618758988117063,0.0222369319570463,0.198455683698136,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
OSMR-AS1,-0.032620991609048,0.141327427795312,0.497281589709049,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
LOC648987,-0.0481503908896227,0.0392687311135728,0.268045946167733,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
LOC153684,-0.113324006654927,0.00422260740981211,0.0750725954807366,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
ANXA2R,-0.0948107517428881,0.0196897290388987,0.18557708801978,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
LOC100506639,-0.0496420324076176,0.141627941198082,0.497813501574979,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
ZNF131,-0.0417011695780836,0.166222006478991,0.53235839475963,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
NIM1K,0.0129078762709526,0.783000659565275,0.939731827397923,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
ARL15,-0.0944932009126329,0.00119373657734494,0.0352134683582578,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
SNX18,-0.00781669991513044,0.74698093624291,0.92845391971562,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
PLPP1,-0.0385004935854363,0.344539089615956,0.721245739200243,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
MIR5687,-0.0530451847078897,0.25040081191661,0.636542023589866,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
SLC38A9,-0.0296210891913203,0.694470567511845,0.910667415918941,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
FLJ31104,0.062332664491126,0.158240205350595,0.523627416778937,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
ANKRD55,0.00592135382147143,0.82309652894793,0.953651406497428,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
LINC01948,0.0920770567657713,0.00327249300088877,0.0642925933376968,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
